device,strategy,candidate_id,family,policy_label,n_runs,renewal_annual_cost,median_annual_cost,p90_annual_cost,median_lifetime_days,p10_lifetime_days,p90_lifetime_days,right_censored_share,eol_within_2y_probability,medium_maintenances_per_year,major_maintenances_per_year,mean_simulated_permeability,mean_annual_below_threshold_days,label,medium_gap,major_gap,medium_between_major,medium_trigger,major_trigger,fouling_trigger,reserve_threshold,min_gap,max_gap
A2,状态触发,S37,状态触发,堵塞损失≥30触发，维护后储备阈值50，冷却35日,40,326.71646708589776,338.3399593009721,409.3890543265583,347.0,313.8,544.6,0.0,1.0,3.9339878244581215,1.808168316831683,36.586860237364476,21.775,堵塞损失≥30触发，维护后储备阈值50，冷却35日,,,4,,,30.0,50.0,35,150
A2,状态触发,S38,状态触发,堵塞损失≥30触发，维护后储备阈值60，冷却21日,40,328.2778728445439,341.36076771486694,421.4946607740086,350.0,314.0,552.2,0.0,1.0,2.980847703040674,2.572183098591549,36.6984089157438,25.95,堵塞损失≥30触发，维护后储备阈值60，冷却21日,,,4,,,30.0,60.0,21,150
A2,状态触发,S39,状态触发,堵塞损失≥30触发，维护后储备阈值60，冷却35日,40,328.68163830629203,341.36076771486694,421.4946607740086,350.0,313.8,552.2,0.0,1.0,2.987138899881282,2.553521962801741,36.666358558822076,25.95,堵塞损失≥30触发，维护后储备阈值60，冷却35日,,,4,,,30.0,60.0,35,150
A3,优化固定周期,F01,固定周期,每45日维护，2次中维护后大维护,40,105.54614162505675,107.6919878340025,115.63935793852973,1860.0,1629.8,2370.2,0.0,0.0,5.300755463329226,2.7332760521366968,57.38798187486939,32.525,每45日维护，2次中维护后大维护,45.0,45.0,2,,,,,21,150
A3,优化固定周期,F02,固定周期,每45日维护，4次中维护后大维护,40,93.50174716474334,93.29014767832601,105.16092413247796,2008.0,1635.9,2376.1,0.0,0.0,6.367893205332272,1.6578323965380024,57.655624098918864,30.875,每45日维护，4次中维护后大维护,45.0,45.0,4,,,,,21,150
A3,优化固定周期,F03,固定周期,每45日维护，6次中维护后大维护,40,88.12375259301083,88.01829839320364,100.9630657801608,2013.0,1638.8,2384.5,0.0,0.0,6.886349408977647,1.1387583007033348,57.874839929460926,18.325,每45日维护，6次中维护后大维护,45.0,45.0,6,,,,,21,150
A3,优化固定周期,F04,固定周期,每60日维护，2次中维护后大维护,40,103.78568622920518,102.20809322033898,199.7962683682225,1650.0,674.6,2210.8,0.0,0.15,3.9214302218114603,2.042294362292052,55.025600745880546,24.5,每60日维护，2次中维护后大维护,60.0,60.0,2,,,,,21,150
A3,优化固定周期,F05,固定周期,每60日维护，4次中维护后大维护,40,93.19535577021439,90.72556133820859,189.3257053482135,1763.0,676.7,2380.4,0.0,0.125,4.718481930175803,1.249009922693595,55.393467097583724,28.3,每60日维护，4次中维护后大维护,60.0,60.0,4,,,,,21,150
A3,优化固定周期,F06,固定周期,每60日维护，6次中维护后大维护,40,88.37098043142416,86.35517881571232,190.25365366614662,1785.0,673.0,2380.1,0.0,0.125,5.109779996566917,0.8620794472735596,55.66258113405049,29.575,每60日维护，6次中维护后大维护,60.0,60.0,6,,,,,21,150
A3,优化固定周期,F07,固定周期,每75日维护，2次中维护后大维护,40,131.51655868369537,173.1083708106535,252.3360933592665,727.0,486.4,2092.0,0.0,0.5,3.013389111587583,1.6939673254404775,51.13074924471505,9.675,每75日维护，2次中维护后大维护,75.0,75.0,2,,,,,21,150
A3,优化固定周期,F08,固定周期,每75日维护，4次中维护后大维护,40,113.9788844002486,140.9503520279453,244.9497091349411,923.0,487.6,2164.1,0.0,0.375,3.7001709136109384,1.006385954008701,51.79570128110633,25.175,每75日维护，4次中维护后大维护,75.0,75.0,4,,,,,21,150
A3,优化固定周期,F09,固定周期,每75日维护，6次中维护后大维护,40,106.91354890432923,120.7494500214934,245.05210338582413,1065.0,487.4,2168.5,0.0,0.325,4.05616426153572,0.6651820179345567,52.41851515818414,22.45,每75日维护，6次中维护后大维护,75.0,75.0,6,,,,,21,150
A3,优化固定周期,F10,固定周期,每90日维护，2次中维护后大维护,40,172.31046785594077,237.09300617856275,296.3950716679077,512.0,406.7,1684.3000000000002,0.0,0.75,2.311242006058566,1.4875546953887582,47.20429736667618,10.35,每90日维护，2次中维护后大维护,90.0,90.0,2,,,,,21,150
A3,优化固定周期,F11,固定周期,每90日维护，4次中维护后大维护,40,153.7936237471087,202.9524654953368,291.94797119927995,587.0,401.6,1803.9000000000003,0.0,0.675,3.007609868928296,0.7997764070932922,48.525709129027966,8.5,每90日维护，4次中维护后大维护,90.0,90.0,4,,,,,21,150
A3,优化固定周期,F12,固定周期,每90日维护，6次中维护后大维护,40,142.27919259978302,191.99563608501617,284.8548454454598,617.0,411.6,1841.8000000000004,0.0,0.675,3.2118140809684235,0.6256780677211214,49.02307879591672,19.85,每90日维护，6次中维护后大维护,90.0,90.0,6,,,,,21,150
A3,优化固定周期,F13,固定周期,每120日维护，2次中维护后大维护,40,242.83610268017904,282.27923015591784,325.9644368494764,408.0,353.0,568.7,0.0,0.925,1.6534801172899842,1.0334250733062402,41.825305776135295,6.575,每120日维护，2次中维护后大维护,120.0,120.0,2,,,,,21,150
A3,优化固定周期,F14,固定周期,每120日维护，4次中维护后大维护,40,222.30733349078884,272.3321445063826,325.010593220339,426.0,354.9,660.0000000000005,0.0,0.9,1.9151039206424185,0.793646669815777,42.78495060836591,12.1,每120日维护，4次中维护后大维护,120.0,120.0,4,,,,,21,150
A3,优化固定周期,F15,固定周期,每120日维护，6次中维护后大维护,40,202.17460178922101,245.61998614663258,315.81401666106495,459.0,353.9,775.600000000001,0.0,0.9,2.3590224743617716,0.3187868208596989,44.003800890862216,8.275,每120日维护，6次中维护后大维护,120.0,120.0,6,,,,,21,150
A3,透水率触发,T16,透水率触发,7日均值≤55/42触发中/大维护，冷却21日，上限90日,40,126.10666567982598,127.32498801957223,146.77117821251701,1890.0,1532.5,2350.1,0.0,0.0,7.169692620576916,4.015027867523073,56.067592723421264,16.85,7日均值≤55/42触发中/大维护，冷却21日，上限90日,,,4,55.0,42.0,,,21,90
A3,透水率触发,T17,透水率触发,7日均值≤55/42触发中/大维护，冷却21日，上限150日,40,119.50180382889394,121.26718325123178,142.49890715552928,1982.0,1605.6,2356.0,0.0,0.0,7.492966952849044,3.493963144067477,55.38409675123148,18.8,7日均值≤55/42触发中/大维护，冷却21日，上限150日,,,4,55.0,42.0,,,21,150
A3,透水率触发,T18,透水率触发,7日均值≤55/42触发中/大维护，冷却35日，上限90日,40,109.90391053927857,108.61571441849499,134.74425125734984,1998.0,1464.2,2367.2,0.0,0.025,4.868063394735492,3.2563080455641646,54.755051215369306,22.2,7日均值≤55/42触发中/大维护，冷却35日，上限90日,,,4,55.0,42.0,,,35,90
A3,透水率触发,T19,透水率触发,7日均值≤55/42触发中/大维护，冷却35日，上限150日,40,102.81001218521527,103.99697976420299,122.62120527291202,2000.0,1605.9,2373.8,0.0,0.0,5.192424857839155,2.773788863451739,54.203214800633894,24.4,7日均值≤55/42触发中/大维护，冷却35日，上限150日,,,4,55.0,42.0,,,35,150
A3,透水率触发,T20,透水率触发,7日均值≤65/47触发中/大维护，冷却21日，上限90日,40,143.57812886215703,142.558610516918,162.20694987940485,1774.0,1444.9,2138.7,0.0,0.0,8.215642250968115,4.895278899233748,58.43906666181071,10.45,7日均值≤65/47触发中/大维护，冷却21日，上限90日,,,4,65.0,47.0,,,21,90
A3,透水率触发,T21,透水率触发,7日均值≤65/47触发中/大维护，冷却21日，上限150日,40,140.46737279476875,140.75097600457053,160.86058379757273,1780.0,1450.3,2161.2,0.0,0.0,8.34942442612901,4.642439207138478,58.37194264521823,7.475,7日均值≤65/47触发中/大维护，冷却21日，上限150日,,,4,65.0,47.0,,,21,150
A3,透水率触发,T22,透水率触发,7日均值≤65/47触发中/大维护，冷却35日，上限90日,40,116.83949906293925,117.43846051566553,134.17325630395337,1882.0,1507.4,2362.2,0.0,0.0,5.157689754802436,3.6935713727940027,57.27146725488878,15.9,7日均值≤65/47触发中/大维护，冷却35日，上限90日,,,4,65.0,47.0,,,35,90
A3,透水率触发,T23,透水率触发,7日均值≤65/47触发中/大维护，冷却35日，上限150日,40,113.55775430259439,114.93695347090997,133.56880413167886,1990.0,1511.9,2362.2,0.0,0.0,5.333794631389673,3.438585281274081,57.20666077710155,19.85,7日均值≤65/47触发中/大维护，冷却35日，上限150日,,,4,65.0,47.0,,,35,150
A3,透水率触发,T24,透水率触发,7日均值≤75/52触发中/大维护，冷却21日，上限90日,40,163.62037906693473,162.4260350421804,187.86814795409182,1675.0,1348.6,1998.2,0.0,0.0,8.39944746921824,6.174960743164908,60.00293994756437,9.575,7日均值≤75/52触发中/大维护，冷却21日，上限90日,,,4,75.0,52.0,,,21,90
A3,透水率触发,T25,透水率触发,7日均值≤75/52触发中/大维护，冷却21日，上限150日,40,161.97946224172878,162.4260350421804,187.86814795409182,1675.0,1348.6,2003.1000000000001,0.0,0.0,8.468052376022515,6.05545632172176,60.062051753832634,11.475,7日均值≤75/52触发中/大维护，冷却21日，上限150日,,,4,75.0,52.0,,,21,150
A3,透水率触发,T26,透水率触发,7日均值≤75/52触发中/大维护，冷却35日，上限90日,40,128.92143656131066,131.51481879954702,148.88227698426275,1775.0,1418.2,2179.5,0.0,0.0,4.9276637974545405,4.529066119197348,58.94127265576053,9.9,7日均值≤75/52触发中/大维护，冷却35日，上限90日,,,4,75.0,52.0,,,35,90
A3,透水率触发,T27,透水率触发,7日均值≤75/52触发中/大维护，冷却35日，上限150日,40,127.35880076055955,126.47839029491398,146.79234282071516,1789.0,1428.1,2179.5,0.0,0.0,5.0300624745348355,4.395103897867717,59.00320607208133,8.375,7日均值≤75/52触发中/大维护，冷却35日，上限150日,,,4,75.0,52.0,,,35,150
A3,状态触发,S28,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却21日,40,85.58053174470524,85.27114588613887,104.28022023891633,2125.0,1631.1,2409.8,0.0,0.0,11.084566987416729,0.0,58.63916222976748,23.025,堵塞损失≥10触发，维护后储备阈值50，冷却21日,,,4,,,10.0,50.0,21,150
A3,状态触发,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,40,81.2889359515117,80.57191191704919,96.62065578866567,2165.0,1635.8,2469.6,0.0,0.0,9.834765888065785,0.0,58.41585812803798,16.925,堵塞损失≥10触发，维护后储备阈值50，冷却35日,,,4,,,10.0,50.0,35,150
A3,状态触发,S30,状态触发,堵塞损失≥10触发，维护后储备阈值60，冷却21日,40,85.58053174470524,85.27114588613887,104.28022023891633,2125.0,1631.1,2409.8,0.0,0.0,11.084566987416729,0.0,58.63916222976748,23.025,堵塞损失≥10触发，维护后储备阈值60，冷却21日,,,4,,,10.0,60.0,21,150
A3,状态触发,S31,状态触发,堵塞损失≥10触发，维护后储备阈值60，冷却35日,40,81.2889359515117,80.57191191704919,96.62065578866567,2165.0,1635.8,2469.6,0.0,0.0,9.834765888065785,0.0,58.41585812803798,16.925,堵塞损失≥10触发，维护后储备阈值60，冷却35日,,,4,,,10.0,60.0,35,150
A3,状态触发,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,40,69.43427809191033,70.00525762165555,89.83041964634782,2134.0,1654.3,2446.0,0.0,0.0,5.674087802344387,0.05605101932407069,56.175654860754186,33.4,堵塞损失≥20触发，维护后储备阈值50，冷却21日,,,4,,,20.0,50.0,21,150
A3,状态触发,S33,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却35日,40,69.43427809191033,70.00525762165555,89.83041964634782,2134.0,1654.3,2446.0,0.0,0.0,5.674087802344387,0.05605101932407069,56.175654860754186,33.4,堵塞损失≥20触发，维护后储备阈值50，冷却35日,,,4,,,20.0,50.0,35,150
A3,状态触发,S34,状态触发,堵塞损失≥20触发，维护后储备阈值60，冷却21日,40,69.6153987005316,70.00525762165555,89.83041964634782,2134.0,1654.3,2446.0,0.0,0.0,5.6524217365623155,0.07335203780271707,56.18263497116752,33.4,堵塞损失≥20触发，维护后储备阈值60，冷却21日,,,4,,,20.0,60.0,21,150
A3,状态触发,S35,状态触发,堵塞损失≥20触发，维护后储备阈值60，冷却35日,40,69.6153987005316,70.00525762165555,89.83041964634782,2134.0,1654.3,2446.0,0.0,0.0,5.6524217365623155,0.07335203780271707,56.18263497116752,33.4,堵塞损失≥20触发，维护后储备阈值60，冷却35日,,,4,,,20.0,60.0,35,150
A3,状态触发,S36,状态触发,堵塞损失≥30触发，维护后储备阈值50，冷却21日,40,77.82197113558678,77.01296187583057,95.6570434104809,1721.0,1344.3,2085.4,0.0,0.0,4.690794193357808,0.17468455922690634,52.42625681113999,40.7,堵塞损失≥30触发，维护后储备阈值50，冷却21日,,,4,,,30.0,50.0,21,150
A3,状态触发,S37,状态触发,堵塞损失≥30触发，维护后储备阈值50，冷却35日,40,77.82197113558678,77.01296187583057,95.6570434104809,1721.0,1344.3,2085.4,0.0,0.0,4.690794193357808,0.17468455922690634,52.42625681113999,40.7,堵塞损失≥30触发，维护后储备阈值50，冷却35日,,,4,,,30.0,50.0,35,150
A3,状态触发,S38,状态触发,堵塞损失≥30触发，维护后储备阈值60，冷却21日,40,78.48951039098274,77.57727534464823,95.6570434104809,1721.0,1344.3,2085.4,0.0,0.0,4.610975695667489,0.2418703768932723,52.44771791705731,42.5,堵塞损失≥30触发，维护后储备阈值60，冷却21日,,,4,,,30.0,60.0,21,150
A3,状态触发,S39,状态触发,堵塞损失≥30触发，维护后储备阈值60，冷却35日,40,78.48951039098274,77.57727534464823,95.6570434104809,1721.0,1344.3,2085.4,0.0,0.0,4.610975695667489,0.2418703768932723,52.44771791705731,42.5,堵塞损失≥30触发，维护后储备阈值60，冷却35日,,,4,,,30.0,60.0,35,150
A4,优化固定周期,F01,固定周期,每45日维护，2次中维护后大维护,40,110.33181645542912,112.72763581553167,127.31456016640318,1719.0,1410.5,2219.8,0.0,0.0,5.435925389300736,2.69741099185528,71.4543478680383,10.325,每45日维护，2次中维护后大维护,45.0,45.0,2,,,,,21,150
A4,优化固定周期,F02,固定周期,每45日维护，4次中维护后大维护,40,96.87852468768591,99.44875710246731,113.46079794045836,1807.0,1492.3,2375.1,0.0,0.0,6.547412254610351,1.6078822129684713,71.62819671011368,18.375,每45日维护，4次中维护后大维护,45.0,45.0,4,,,,,21,150
A4,优化固定周期,F03,固定周期,每45日维护，6次中维护后大维护,40,91.02017929983992,94.16649277492894,103.96892757001676,1848.0,1585.2,2443.1,0.0,0.0,7.0298413538493305,1.1127046006092838,71.9062234856711,14.325,每45日维护，6次中维护后大维护,45.0,45.0,6,,,,,21,150
A4,优化固定周期,F04,固定周期,每60日维护，2次中维护后大维护,40,95.56587748814206,96.09243364251492,116.17755726806315,1821.0,1384.3,2375.1,0.0,0.05,4.057181659707302,2.0137835975189526,70.04746885630743,23.95,每60日维护，2次中维护后大维护,60.0,60.0,2,,,,,21,150
A4,优化固定周期,F05,固定周期,每60日维护，4次中维护后大维护,40,85.37483840525377,83.30432871320428,102.4031231678718,1992.0,1497.3,2477.4,0.0,0.025,4.905948625798278,1.1662842257672519,70.7262870306206,15.025,每60日维护，4次中维护后大维护,60.0,60.0,4,,,,,21,150
A4,优化固定周期,F06,固定周期,每60日维护，6次中维护后大维护,40,80.9060773306421,79.52366702430633,95.0592044577976,1998.0,1596.2,2548.9,0.0,0.025,5.238920777090955,0.8247729279677053,70.78994127938108,17.475,每60日维护，6次中维护后大维护,60.0,60.0,6,,,,,21,150
A4,优化固定周期,F07,固定周期,每75日维护，2次中维护后大维护,40,94.90177605481428,93.66697380287448,151.67338100820635,1658.0,895.3000000000001,2416.3,0.0,0.075,3.2270555355210964,1.6135277677605482,67.92979479653334,25.275,每75日维护，2次中维护后大维护,75.0,75.0,2,,,,,21,150
A4,优化固定周期,F08,固定周期,每75日维护，4次中维护后大维护,40,85.32614352917626,85.39301908226476,130.62346932151726,1730.0,1017.6,2548.8,0.0,0.05,3.9169180834179333,0.9087249953529605,68.7657659792582,16.55,每75日维护，4次中维护后大维护,75.0,75.0,4,,,,,21,150
A4,优化固定周期,F09,固定周期,每75日维护，6次中维护后大维护,40,81.75660011752197,82.06468745553545,126.77468993770694,1763.0,1037.2,2732.9,0.0,0.05,4.195397755890089,0.6540936817952879,69.06140672226246,14.625,每75日维护，6次中维护后大维护,75.0,75.0,6,,,,,21,150
A4,优化固定周期,F10,固定周期,每90日维护，2次中维护后大维护,40,109.26203198165815,111.78471498661631,183.609347767617,1264.0,674.4,2009.1,0.0,0.15,2.6400023315911167,1.3483882876406241,65.16067302956844,21.4,每90日维护，2次中维护后大维护,90.0,90.0,2,,,,,21,150
A4,优化固定周期,F11,固定周期,每90日维护，4次中维护后大维护,40,95.22265529415877,96.74149554854624,169.14195806962024,1402.0,719.1,2032.6000000000001,0.0,0.125,3.243034921522704,0.7405355332610899,66.25154577507593,20.325,每90日维护，4次中维护后大维护,90.0,90.0,4,,,,,21,150
A4,优化固定周期,F12,固定周期,每90日维护，6次中维护后大维护,40,90.24191638391508,92.52449265220434,162.86704052351624,1429.0,747.1,2379.8,0.0,0.1,3.478629858568213,0.5153525716397352,66.70387466166866,7.725,每90日维护，6次中维护后大维护,90.0,90.0,6,,,,,21,150
A4,优化固定周期,F13,固定周期,每120日维护，2次中维护后大维护,40,153.1719049533115,175.44923605097117,226.3267166628282,685.0,518.1,1278.8,0.0,0.6,1.9085786284088802,0.9938160905324346,60.699449354741525,6.275,每120日维护，2次中维护后大维护,120.0,120.0,2,,,,,21,150
A4,优化固定周期,F14,固定周期,每120日维护，4次中维护后大维护,40,136.35127264581524,159.79769218722032,218.53899982148107,740.0,536.5,1633.1,0.0,0.4,2.372749418979083,0.5420505138184974,62.014696657645324,4.3,每120日维护，4次中维护后大维护,120.0,120.0,4,,,,,21,150
A4,优化固定周期,F15,固定周期,每120日维护，6次中维护后大维护,40,127.28190438561832,150.90219267790442,210.38217241738766,788.0,541.7,1616.8000000000002,0.0,0.325,2.597589885420782,0.33672461477676807,62.1785803703291,13.55,每120日维护，6次中维护后大维护,120.0,120.0,6,,,,,21,150
A4,透水率触发,T16,透水率触发,7日均值≤55/42触发中/大维护，冷却21日，上限90日,40,108.70107088448786,112.0512375268896,124.57645867986992,1874.0,1598.2,2444.4,0.0,0.0,5.690592475004161,2.9598562339175296,68.4367637693658,1.05,7日均值≤55/42触发中/大维护，冷却21日，上限90日,,,4,55.0,42.0,,,21,90
A4,透水率触发,T17,透水率触发,7日均值≤55/42触发中/大维护，冷却21日，上限150日,40,102.66732217312838,103.14519677557513,121.93347539526827,1945.0,1634.1,2515.2000000000003,0.0,0.0,5.873458211463066,2.541225340718153,64.49811337494158,1.0,7日均值≤55/42触发中/大维护，冷却21日，上限150日,,,4,55.0,42.0,,,21,150
A4,透水率触发,T18,透水率触发,7日均值≤55/42触发中/大维护，冷却35日，上限90日,40,97.65385673169172,98.16544767206477,118.53911433665124,1962.0,1536.6000000000001,2527.3,0.0,0.0,4.368516149664215,2.373482571154461,67.622336447829,2.975,7日均值≤55/42触发中/大维护，冷却35日，上限90日,,,4,55.0,42.0,,,35,90
A4,透水率触发,T19,透水率触发,7日均值≤55/42触发中/大维护，冷却35日，上限150日,40,90.85174576020873,91.11232314749014,105.68685534129534,1981.0,1643.4,2593.0,0.0,0.0,4.589561744652571,1.9284250621507866,63.364450268626186,4.175,7日均值≤55/42触发中/大维护，冷却35日，上限150日,,,4,55.0,42.0,,,35,150
A4,透水率触发,T20,透水率触发,7日均值≤65/47触发中/大维护，冷却21日，上限90日,40,119.06653460966095,121.2739820792327,134.1756243225542,1779.0,1558.0,2319.0,0.0,0.0,6.449131239190765,3.413093753770663,71.20294070080911,1.0,7日均值≤65/47触发中/大维护，冷却21日，上限90日,,,4,65.0,47.0,,,21,90
A4,透水率触发,T21,透水率触发,7日均值≤65/47触发中/大维护，冷却21日，上限150日,40,114.76737109544256,117.57625700304942,130.83756651813204,1796.0,1587.4,2371.4,0.0,0.0,6.5078485051404265,3.1412238547287985,69.03021621619644,2.25,7日均值≤65/47触发中/大维护，冷却21日，上限150日,,,4,65.0,47.0,,,21,150
A4,透水率触发,T22,透水率触发,7日均值≤65/47触发中/大维护，冷却35日，上限90日,40,102.2853406704519,101.80736854403213,122.07839181931229,1884.0,1490.0,2432.3,0.0,0.0,4.72057050633896,2.608860931788131,70.07510204379662,5.4,7日均值≤65/47触发中/大维护，冷却35日，上限90日,,,4,65.0,47.0,,,35,90
A4,透水率触发,T23,透水率触发,7日均值≤65/47触发中/大维护，冷却35日，上限150日,40,97.59468874928612,98.5452930491521,113.32278210394996,1901.0,1576.9,2465.4,0.0,0.0,4.922844089091947,2.266733295259851,67.81145149260162,2.9,7日均值≤65/47触发中/大维护，冷却35日，上限150日,,,4,65.0,47.0,,,35,150
A4,透水率触发,T24,透水率触发,7日均值≤75/52触发中/大维护，冷却21日，上限90日,40,132.9256719342335,135.77702072822987,155.77246668711396,1692.0,1431.6,2164.7000000000003,0.0,0.0,7.032116539591941,4.133183541338331,73.67213063239892,1.0,7日均值≤75/52触发中/大维护，冷却21日，上限90日,,,4,75.0,52.0,,,21,90
A4,透水率触发,T25,透水率触发,7日均值≤75/52触发中/大维护，冷却21日，上限150日,40,127.8375,131.60544928734436,151.63820570434993,1730.0,1437.9,2247.9,0.0,0.0,7.216510025062657,3.7633667502088555,72.13407058929079,1.0,7日均值≤75/52触发中/大维护，冷却21日，上限150日,,,4,75.0,52.0,,,21,150
A4,透水率触发,T26,透水率触发,7日均值≤75/52触发中/大维护，冷却35日，上限90日,40,109.1646616289956,108.4679217575188,129.2912925876658,1824.0,1473.1,2354.1,0.0,0.0,5.007105122375285,2.960298247960412,72.14036359214815,5.5,7日均值≤75/52触发中/大维护，冷却35日，上限90日,,,4,75.0,52.0,,,35,90
A4,透水率触发,T27,透水率触发,7日均值≤75/52触发中/大维护，冷却35日，上限150日,40,106.24646574183055,107.1158955265407,125.20869626966898,1847.0,1480.1,2388.2,0.0,0.025,5.042794609677718,2.7629104566433473,70.52842983665654,5.625,7日均值≤75/52触发中/大维护，冷却35日，上限150日,,,4,75.0,52.0,,,35,150
A4,状态触发,S28,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却21日,40,87.57345290685164,86.98636340252347,112.2545050593816,1976.0,1584.1000000000001,2452.7000000000003,0.0,0.0,10.69818234750579,0.0,72.48149415985061,15.725,堵塞损失≥10触发，维护后储备阈值50，冷却21日,,,4,,,10.0,50.0,21,150
A4,状态触发,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,40,83.39076290016261,85.39389586806382,97.87013206729488,1983.0,1614.2,2529.2000000000003,0.0,0.0,9.661594940479885,0.0,72.4001250648358,13.35,堵塞损失≥10触发，维护后储备阈值50，冷却35日,,,4,,,10.0,50.0,35,150
A4,状态触发,S30,状态触发,堵塞损失≥10触发，维护后储备阈值60，冷却21日,40,87.57345290685164,86.98636340252347,112.2545050593816,1976.0,1584.1000000000001,2452.7000000000003,0.0,0.0,10.69818234750579,0.0,72.48149415985061,15.725,堵塞损失≥10触发，维护后储备阈值60，冷却21日,,,4,,,10.0,60.0,21,150
A4,状态触发,S31,状态触发,堵塞损失≥10触发，维护后储备阈值60，冷却35日,40,83.39076290016261,85.39389586806382,97.87013206729488,1983.0,1614.2,2529.2000000000003,0.0,0.0,9.661594940479885,0.0,72.4001250648358,13.35,堵塞损失≥10触发，维护后储备阈值60，冷却35日,,,4,,,10.0,60.0,35,150
A4,状态触发,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,40,66.93698694191403,68.66442632517544,81.26807604674852,2064.0,1714.6,2807.1,0.0,0.0,5.444191403138096,0.0,70.6223068613575,22.975,堵塞损失≥20触发，维护后储备阈值50，冷却21日,,,4,,,20.0,50.0,21,150
A4,状态触发,S33,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却35日,40,66.93698694191403,68.66442632517544,81.26807604674852,2064.0,1714.6,2807.1,0.0,0.0,5.444191403138096,0.0,70.6223068613575,22.975,堵塞损失≥20触发，维护后储备阈值50，冷却35日,,,4,,,20.0,50.0,35,150
A4,状态触发,S34,状态触发,堵塞损失≥20触发，维护后储备阈值60，冷却21日,40,66.93698694191403,68.66442632517544,81.26807604674852,2064.0,1714.6,2807.1,0.0,0.0,5.444191403138096,0.0,70.6223068613575,22.975,堵塞损失≥20触发，维护后储备阈值60，冷却21日,,,4,,,20.0,60.0,21,150
A4,状态触发,S35,状态触发,堵塞损失≥20触发，维护后储备阈值60，冷却35日,40,66.93698694191403,68.66442632517544,81.26807604674852,2064.0,1714.6,2807.1,0.0,0.0,5.444191403138096,0.0,70.6223068613575,22.975,堵塞损失≥20触发，维护后储备阈值60，冷却35日,,,4,,,20.0,60.0,35,150
A4,状态触发,S36,状态触发,堵塞损失≥30触发，维护后储备阈值50，冷却21日,40,67.32225662089259,70.71799468549796,86.62700573940653,2004.0,1636.0,2549.9000000000005,0.0,0.0,4.223035188818048,0.07613106915154487,67.31036497566762,24.4,堵塞损失≥30触发，维护后储备阈值50，冷却21日,,,4,,,30.0,50.0,21,150
A4,状态触发,S37,状态触发,堵塞损失≥30触发，维护后储备阈值50，冷却35日,40,67.32225662089259,70.71799468549796,86.62700573940653,2004.0,1636.0,2549.9000000000005,0.0,0.0,4.223035188818048,0.07613106915154487,67.31036497566762,24.4,堵塞损失≥30触发，维护后储备阈值50，冷却35日,,,4,,,30.0,50.0,35,150
A4,状态触发,S38,状态触发,堵塞损失≥30触发，维护后储备阈值60，冷却21日,40,67.38777862239769,70.71799468549796,87.71379946703806,2004.0,1636.0,2549.9000000000005,0.0,0.0,4.209497069713837,0.08508557906868394,67.30940050976592,23.375,堵塞损失≥30触发，维护后储备阈值60，冷却21日,,,4,,,30.0,60.0,21,150
A4,状态触发,S39,状态触发,堵塞损失≥30触发，维护后储备阈值60，冷却35日,40,67.38777862239769,70.71799468549796,87.71379946703806,2004.0,1636.0,2549.9000000000005,0.0,0.0,4.209497069713837,0.08508557906868394,67.30940050976592,23.375,堵塞损失≥30触发，维护后储备阈值60，冷却35日,,,4,,,30.0,60.0,35,150
A5,优化固定周期,F01,固定周期,每45日维护，2次中维护后大维护,40,284.35911498742576,282.6247357293869,345.7567379414183,473.0,370.6,547.6,0.0,1.0,4.885895446519343,2.931537267911606,42.69887861533958,1.85,每45日维护，2次中维护后大维护,45.0,45.0,2,,,,,21,150
A5,优化固定周期,F02,固定周期,每45日维护，4次中维护后大维护,40,255.84298855073882,253.35354172854173,317.02212272808003,518.0,397.2,572.2,0.0,1.0,5.933212643115764,1.9658234660925726,44.69243829319698,1.075,每45日维护，4次中维护后大维护,45.0,45.0,4,,,,,21,150
A5,优化固定周期,F03,固定周期,每45日维护，6次中维护后大维护,40,242.65618811881188,242.35916320593628,306.00174490883256,533.0,411.8,604.3000000000001,0.0,1.0,6.492185289957567,1.3776520509193777,45.243617190617314,1.1,每45日维护，6次中维护后大维护,45.0,45.0,6,,,,,21,150
A5,优化固定周期,F04,固定周期,每60日维护，2次中维护后大维护,40,333.67632612966594,339.01657458563534,409.80036979969185,362.0,296.8,448.8,0.0,1.0,3.5384289682270844,2.1774947496782056,37.19625041011462,1.275,每60日维护，2次中维护后大维护,60.0,60.0,2,,,,,21,150
A5,优化固定周期,F05,固定周期,每60日维护，4次中维护后大维护,40,304.2537501556081,318.7829923894856,365.2558392118463,382.0,324.1,508.2,0.0,1.0,4.114916594049546,1.5914042076434707,38.92989430872528,1.275,每60日维护，4次中维护后大维护,60.0,60.0,4,,,,,21,150
